#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 15","NC_000015.10",20516374,20518970,"+",100996379,"LOC100996379","-","XP_006720422.1",106,"E3 ubiquitin-protein ligase HERC2-like"
"chromosome 15","NC_000015.10",20534259,20541709,"-",727832,"GOLGA6L6","-","NP_001138476.2",724,"golgin subfamily A member 6-like protein 6"
"chromosome 15","NC_000015.10",20835391,20866281,"-",100287399,"POTEB2","-","NP_001264232.1",544,"POTE ankyrin domain family member B2"
"chromosome 15","NC_000015.10",20845995,20866281,"-",100287399,"POTEB2","-","XP_016877342.1",339,"POTE ankyrin domain family member B2 isoform X3"
"chromosome 15","NC_000015.10",20847061,20866281,"-",100287399,"POTEB2","-","XP_006720417.1",347,"POTE ankyrin domain family member B2 isoform X1"
"chromosome 15","NC_000015.10",20851657,20866281,"-",100287399,"POTEB2","-","XP_011542095.1",339,"POTE ankyrin domain family member B2 isoform X2"
"chromosome 15","NC_000015.10",21408983,21440011,"-",102724631,"POTEB3","-","NP_997238.2",581,"POTE ankyrin domain family member B3"
"chromosome 15","NC_000015.10",21419626,21440011,"-",102724631,"POTEB3","-","XP_011542099.1",376,"POTE ankyrin domain family member B3 isoform X4"
"chromosome 15","NC_000015.10",21420690,21440011,"-",102724631,"POTEB3","-","XP_006720421.1",384,"POTE ankyrin domain family member B3 isoform X1"
"chromosome 15","NC_000015.10",21425285,21440011,"-",102724631,"POTEB3","-","XP_011542098.1",376,"POTE ankyrin domain family member B3 isoform X3"
"chromosome 15","NC_000015.10",21426229,21440011,"-",102724631,"POTEB3","-","XP_011542097.1",381,"POTE ankyrin domain family member B3 isoform X2"
"chromosome 15","NC_000015.10",21638659,21652885,"+",105369274,"LOC105369274","-","NP_001352318.1",333,"olfactory receptor 4N4"
"chromosome 15","NC_000015.10",21742069,21742820,"-",102724971,"LOC102724971","-","XP_011542106.1",222,"putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8"
"chromosome 15","NC_000015.10",21846348,21877246,"-",100996331,"POTEB","-","NP_001264233.1",544,"POTE ankyrin domain family member B"
"chromosome 15","NC_000015.10",21856954,21877246,"-",100996331,"POTEB","-","XP_016877347.1",339,"POTE ankyrin domain family member B isoform X3"
"chromosome 15","NC_000015.10",21858020,21877246,"-",100996331,"POTEB","-","XP_006720418.1",347,"POTE ankyrin domain family member B isoform X1"
"chromosome 15","NC_000015.10",21862616,21877246,"-",100996331,"POTEB","-","XP_011542096.1",339,"POTE ankyrin domain family member B isoform X2"
"chromosome 15","NC_000015.10",22080625,22081566,"+",390538,"OR4M2","-","NP_001004719.2",313,"olfactory receptor 4M2"
"chromosome 15","NC_000015.10",22094522,22095472,"+",283694,"OR4N4","-","NP_001005241.2",316,"olfactory receptor 4N4"
"chromosome 15","NC_000015.10",22183503,22185423,"-",107983983,"LOC107983983","-","XP_016878258.1",277,"uncharacterized protein LOC107983983"
"chromosome 15","NC_000015.10",22458994,22466825,"+",440243,"GOLGA6L22","-","XP_011542184.1",576,"golgin subfamily A member 6-like protein 22 isoform X1"
"chromosome 15","NC_000015.10",22786657,22824239,"+",123606,"NIPA1","-","NP_653200.2",329,"magnesium transporter NIPA1 isoform 1"
"chromosome 15","NC_000015.10",22810796,22824239,"+",123606,"NIPA1","-","NP_001135747.1",254,"magnesium transporter NIPA1 isoform 2"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878134.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878135.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878136.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878137.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878138.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878139.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878140.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878141.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878142.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_016878143.1",360,"magnesium transporter NIPA2 isoform X1"
"chromosome 15","NC_000015.10",22851732,22866847,"+",81614,"NIPA2","-","XP_024305851.1",360,"magnesium transporter NIPA2 isoform X1"
