#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 19","NC_000019.10",110679,111596,"+",81099,"OR4F17","-","NP_001005240.1",305,"olfactory receptor 4F17"
"chromosome 19","NC_000019.10",281388,291336,"-",8612,"PLPP2","-","NP_003703.1",288,"phospholipid phosphatase 2 isoform 1"
"chromosome 19","NC_000019.10",281388,291336,"-",8612,"PLPP2","-","XP_011526698.1",294,"phospholipid phosphatase 2 isoform X1"
"chromosome 19","NC_000019.10",281388,291066,"-",8612,"PLPP2","-","NP_808211.1",309,"phospholipid phosphatase 2 isoform 3"
"chromosome 19","NC_000019.10",281388,288055,"-",8612,"PLPP2","-","NP_803545.1",232,"phospholipid phosphatase 2 isoform 2"
"chromosome 19","NC_000019.10",306690,344782,"-",54531,"MIER2","-","NP_060020.1",545,"mesoderm induction early response protein 2 isoform 1"
"chromosome 19","NC_000019.10",306690,343824,"-",54531,"MIER2","-","XP_006722832.1",540,"mesoderm induction early response protein 2 isoform X2"
"chromosome 19","NC_000019.10",306690,343824,"-",54531,"MIER2","-","XP_005259639.1",547,"mesoderm induction early response protein 2 isoform X1"
"chromosome 19","NC_000019.10",306690,334534,"-",54531,"MIER2","-","NP_001333034.1",509,"mesoderm induction early response protein 2 isoform 2"
"chromosome 19","NC_000019.10",306690,334534,"-",54531,"MIER2","-","XP_024307316.1",509,"mesoderm induction early response protein 2 isoform X3"
"chromosome 19","NC_000019.10",306690,334534,"-",54531,"MIER2","-","XP_024307317.1",509,"mesoderm induction early response protein 2 isoform X3"
"chromosome 19","NC_000019.10",306690,334534,"-",54531,"MIER2","-","XP_024307318.1",509,"mesoderm induction early response protein 2 isoform X3"
"chromosome 19","NC_000019.10",306690,328502,"-",54531,"MIER2","-","XP_024307319.1",469,"mesoderm induction early response protein 2 isoform X4"
"chromosome 19","NC_000019.10",306690,327980,"-",54531,"MIER2","-","XP_024307320.1",461,"mesoderm induction early response protein 2 isoform X5"
"chromosome 19","NC_000019.10",362200,376078,"-",51298,"THEG","-","XP_024307300.1",347,"testicular haploid expressed gene protein isoform X4"
"chromosome 19","NC_000019.10",362200,376078,"-",51298,"THEG","-","XP_011526353.1",379,"testicular haploid expressed gene protein isoform X3"
"chromosome 19","NC_000019.10",362200,376078,"-",51298,"THEG","-","XP_011526352.1",423,"testicular haploid expressed gene protein isoform X2"
"chromosome 19","NC_000019.10",362200,376078,"-",51298,"THEG","-","XP_011526351.1",447,"testicular haploid expressed gene protein isoform X1"
"chromosome 19","NC_000019.10",362200,375970,"-",51298,"THEG","-","NP_954672.1",355,"testicular haploid expressed gene protein isoform 2"
"chromosome 19","NC_000019.10",362200,375970,"-",51298,"THEG","-","NP_057669.1",379,"testicular haploid expressed gene protein isoform 1"
"chromosome 19","NC_000019.10",362259,376078,"-",51298,"THEG","-","XP_024307301.1",288,"testicular haploid expressed gene protein isoform X5"
"chromosome 19","NC_000019.10",372164,376078,"-",51298,"THEG","-","XP_011526354.1",249,"testicular haploid expressed gene protein isoform X6"
"chromosome 19","NC_000019.10",406474,408361,"-",126567,"C2CD4C","-","XP_011525996.1",446,"C2 calcium-dependent domain-containing protein 4C isoform X1"
"chromosome 19","NC_000019.10",407096,408361,"-",126567,"C2CD4C","-","NP_001129735.1",421,"C2 calcium-dependent domain-containing protein 4C"
"chromosome 19","NC_000019.10",418928,460996,"-",25759,"SHC2","-","XP_011526197.1",537,"SHC-transforming protein 2 isoform X3"
"chromosome 19","NC_000019.10",418928,460996,"-",25759,"SHC2","-","NP_036567.2",582,"SHC-transforming protein 2"
"chromosome 19","NC_000019.10",421939,460996,"-",25759,"SHC2","-","XP_011526196.1",549,"SHC-transforming protein 2 isoform X2"
"chromosome 19","NC_000019.10",421939,460996,"-",25759,"SHC2","-","XP_011526195.1",594,"SHC-transforming protein 2 isoform X1"
"chromosome 19","NC_000019.10",421939,440929,"-",25759,"SHC2","-","XP_011526198.1",437,"SHC-transforming protein 2 isoform X4"
"chromosome 19","NC_000019.10",463844,474747,"-",284451,"ODF3L2","-","NP_872383.1",289,"outer dense fiber protein 3-like protein 2"
"chromosome 19","NC_000019.10",463844,467673,"-",284451,"ODF3L2","-","XP_016882160.1",181,"outer dense fiber protein 3-like protein 2 isoform X1"
"chromosome 19","NC_000019.10",463844,467673,"-",284451,"ODF3L2","-","XP_005259602.1",181,"outer dense fiber protein 3-like protein 2 isoform X1"
"chromosome 19","NC_000019.10",496500,504965,"+",8174,"MADCAM1","-","NP_570116.2",382,"mucosal addressin cell adhesion molecule 1 isoform a precursor"
"chromosome 19","NC_000019.10",496500,504965,"+",8174,"MADCAM1","-","NP_570118.1",295,"mucosal addressin cell adhesion molecule 1 isoform b precursor"
"chromosome 19","NC_000019.10",507507,519423,"+",91978,"TPGS1","-","NP_277048.2",290,"tubulin polyglutamylase complex subunit 1"
"chromosome 19","NC_000019.10",531932,541552,"+",997,"CDC34","-","NP_004350.1",236,"ubiquitin-conjugating enzyme E2 R1"
"chromosome 19","NC_000019.10",531932,541385,"+",997,"CDC34","-","XP_006723015.1",179,"ubiquitin-conjugating enzyme E2 R1 isoform X2"
"chromosome 19","NC_000019.10",531932,538990,"+",997,"CDC34","-","XP_005259747.1",269,"ubiquitin-conjugating enzyme E2 R1 isoform X1"
"chromosome 19","NC_000019.10",544072,549791,"+",3004,"GZMM","-","NP_005308.2",257,"granzyme M isoform 1 preproprotein"
"chromosome 19","NC_000019.10",547342,549791,"+",3004,"GZMM","-","NP_001245280.2",218,"granzyme M isoform 2"
"chromosome 19","NC_000019.10",571548,582577,"+",682,"BSG","-","NP_940993.1",205,"basigin isoform 4"
"chromosome 19","NC_000019.10",572635,582577,"+",682,"BSG","-","XP_016882662.1",385,"basigin isoform X1"
"chromosome 19","NC_000019.10",572635,582577,"+",682,"BSG","-","NP_001719.2",385,"basigin isoform 1 precursor"
"chromosome 19","NC_000019.10",572635,582577,"+",682,"BSG","-","NP_001309172.1",269,"basigin isoform 2 precursor"
"chromosome 19","NC_000019.10",572635,582577,"+",682,"BSG","-","NP_940991.1",269,"basigin isoform 2 precursor"
"chromosome 19","NC_000019.10",580434,582577,"+",682,"BSG","-","NP_940992.1",176,"basigin isoform 3"
"chromosome 19","NC_000019.10",589946,616474,"+",610,"HCN2","-","NP_001185.3",889,"potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2"
"chromosome 19","NC_000019.10",617274,633512,"-",5442,"POLRMT","-","NP_005026.3",1230,"DNA-directed RNA polymerase, mitochondrial precursor"
"chromosome 19","NC_000019.10",617274,633512,"-",5442,"POLRMT","-","XP_005259637.3",1237,"DNA-directed RNA polymerase, mitochondrial isoform X1"
"chromosome 19","NC_000019.10",639926,643612,"+",27006,"FGF22","-","NP_001287741.1",165,"fibroblast growth factor 22 isoform 2 precursor"
"chromosome 19","NC_000019.10",639926,643604,"+",27006,"FGF22","-","NP_065688.1",170,"fibroblast growth factor 22 isoform 1 precursor"
"chromosome 19","NC_000019.10",648128,663121,"-",55658,"RNF126","-","NP_001352947.1",284,"E3 ubiquitin-protein ligase RNF126 isoform 2"
"chromosome 19","NC_000019.10",648128,663121,"-",55658,"RNF126","-","NP_919442.1",311,"E3 ubiquitin-protein ligase RNF126 isoform 1"
"chromosome 19","NC_000019.10",676424,681708,"+",10272,"FSTL3","-","NP_005851.1",263,"follistatin-related protein 3 precursor"
"chromosome 19","NC_000019.10",685716,695430,"-",400668,"PRSS57","-","NP_001295138.2",282,"serine protease 57 isoform 2 precursor"
"chromosome 19","NC_000019.10",685716,695430,"-",400668,"PRSS57","-","NP_999875.2",283,"serine protease 57 isoform 1 precursor"
"chromosome 19","NC_000019.10",709147,746814,"+",5064,"PALM","-","NP_002570.2",387,"paralemmin-1 isoform 1"
"chromosome 19","NC_000019.10",709147,746814,"+",5064,"PALM","-","NP_001035224.1",343,"paralemmin-1 isoform 2"
"chromosome 19","NC_000019.10",711188,746814,"+",5064,"PALM","-","XP_005259622.1",389,"paralemmin-1 isoform X1"
"chromosome 19","NC_000019.10",711188,746814,"+",5064,"PALM","-","XP_016882339.1",345,"paralemmin-1 isoform X3"
"chromosome 19","NC_000019.10",719656,746814,"+",5064,"PALM","-","XP_005259623.1",386,"paralemmin-1 isoform X2"
"chromosome 19","NC_000019.10",756947,763590,"+",126353,"MISP","-","NP_775752.1",679,"mitotic interactor and substrate of PLK1"
"chromosome 19","NC_000019.10",756947,763590,"+",126353,"MISP","-","XP_011525987.1",679,"mitotic interactor and substrate of PLK1 isoform X1"
"chromosome 19","NC_000019.10",756947,763590,"+",126353,"MISP","-","XP_011525988.1",679,"mitotic interactor and substrate of PLK1 isoform X1"
"chromosome 19","NC_000019.10",797498,810826,"+",5725,"PTBP1","-","NP_002810.1",557,"polypyrimidine tract-binding protein 1 isoform a"
"chromosome 19","NC_000019.10",797498,810826,"+",5725,"PTBP1","-","NP_114367.1",550,"polypyrimidine tract-binding protein 1 isoform b"
"chromosome 19","NC_000019.10",797498,810826,"+",5725,"PTBP1","-","NP_114368.1",531,"polypyrimidine tract-binding protein 1 isoform c"
"chromosome 19","NC_000019.10",798532,810826,"+",5725,"PTBP1","-","XP_005259654.1",559,"polypyrimidine tract-binding protein 1 isoform X1"
"chromosome 19","NC_000019.10",798532,810826,"+",5725,"PTBP1","-","XP_005259655.1",533,"polypyrimidine tract-binding protein 1 isoform X2"
"chromosome 19","NC_000019.10",812570,821559,"-",79948,"PLPPR3","-","NP_001257295.1",718,"phospholipid phosphatase-related protein type 3 isoform 2"
"chromosome 19","NC_000019.10",812570,821559,"-",79948,"PLPPR3","-","NP_079164.1",746,"phospholipid phosphatase-related protein type 3 isoform 1"
"chromosome 19","NC_000019.10",812570,821559,"-",79948,"PLPPR3","-","XP_011526619.1",746,"phospholipid phosphatase-related protein type 3 isoform X1"
"chromosome 19","NC_000019.10",827847,831877,"+",566,"AZU1","-","NP_001691.1",251,"azurocidin preproprotein"
"chromosome 19","NC_000019.10",841009,847969,"+",5657,"PRTN3","-","NP_002768.3",256,"myeloblastin precursor"
"chromosome 19","NC_000019.10",841009,847770,"+",5657,"PRTN3","-","XP_011526438.1",206,"myeloblastin isoform X1"
"chromosome 19","NC_000019.10",852329,856164,"+",1991,"ELANE","-","NP_001963.1",267,"neutrophil elastase preproprotein"
"chromosome 19","NC_000019.10",852329,856164,"+",1991,"ELANE","-","XP_011526077.1",267,"neutrophil elastase isoform X1"
"chromosome 19","NC_000019.10",852329,856164,"+",1991,"ELANE","-","XP_011526078.1",267,"neutrophil elastase isoform X1"
"chromosome 19","NC_000019.10",859690,863238,"+",1675,"CFD","-","NP_001304264.1",260,"complement factor D isoform 2 precursor"
"chromosome 19","NC_000019.10",859690,863238,"+",1675,"CFD","-","NP_001919.2",253,"complement factor D isoform 1 preproprotein"
"chromosome 19","NC_000019.10",868101,891131,"-",10025,"MED16","-","XP_016881609.1",808,"mediator of RNA polymerase II transcription subunit 16 isoform X1"
