#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_016861055.1",1224,"neural cell adhesion molecule L1-like protein isoform X1"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_016861056.1",1224,"neural cell adhesion molecule L1-like protein isoform X1"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_016861057.1",1224,"neural cell adhesion molecule L1-like protein isoform X1"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","NP_006605.2",1224,"neural cell adhesion molecule L1-like protein isoform 1 precursor"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_006713001.1",1224,"neural cell adhesion molecule L1-like protein isoform X1"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_006713002.1",1224,"neural cell adhesion molecule L1-like protein isoform X1"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_006713003.1",1224,"neural cell adhesion molecule L1-like protein isoform X1"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_011531594.1",1224,"neural cell adhesion molecule L1-like protein isoform X1"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_016861061.1",1171,"neural cell adhesion molecule L1-like protein isoform X3"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_016861062.1",1171,"neural cell adhesion molecule L1-like protein isoform X3"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","NP_001240317.1",1171,"neural cell adhesion molecule L1-like protein isoform 3 precursor"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_011531598.1",1171,"neural cell adhesion molecule L1-like protein isoform X3"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_016861058.1",1208,"neural cell adhesion molecule L1-like protein isoform X2"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_016861059.1",1208,"neural cell adhesion molecule L1-like protein isoform X2"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_016861060.1",1208,"neural cell adhesion molecule L1-like protein isoform X2"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","NP_001240316.1",1208,"neural cell adhesion molecule L1-like protein isoform 2 precursor"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_011531596.1",1208,"neural cell adhesion molecule L1-like protein isoform X2"
"chromosome 3","NC_000003.12",319777,405711,"+",10752,"CHL1","-","XP_011531597.1",1208,"neural cell adhesion molecule L1-like protein isoform X2"
"chromosome 3","NC_000003.12",1148009,1403418,"+",27255,"CNTN6","-","XP_016861660.1",1028,"contactin-6 isoform X1"
"chromosome 3","NC_000003.12",1148009,1403418,"+",27255,"CNTN6","-","XP_016861661.1",1028,"contactin-6 isoform X1"
"chromosome 3","NC_000003.12",1148009,1403418,"+",27255,"CNTN6","-","NP_001336280.1",1028,"contactin-6 isoform 1 precursor"
"chromosome 3","NC_000003.12",1148009,1403418,"+",27255,"CNTN6","-","NP_001336281.1",1028,"contactin-6 isoform 1 precursor"
